REG;COM;IND;value
Uusimaa;01 Maatalous ja metsästys;01 Maatalous ja metsästys;4.749242305755615
Uusimaa;02_03 Metsätalous ja kalatalous;01 Maatalous ja metsästys;0.031147293746471405
Uusimaa;05_09 Kaivostoiminta ja louhinta;01 Maatalous ja metsästys;0.03437215834856033
Uusimaa;10_12 Elintarviketeollisuus ym.;01 Maatalous ja metsästys;6.061050891876221
Uusimaa;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;01 Maatalous ja metsästys;0.018524104729294777
Uusimaa;16 Puuteollisuus;01 Maatalous ja metsästys;0.006965633947402239
Uusimaa;17_18 Paperiteollisuus ja painaminen;01 Maatalous ja metsästys;0.07476354390382767
Uusimaa;19_22 Kemianteollisuus;01 Maatalous ja metsästys;9.229209899902344
Uusimaa;23 Rakennusaineteollisuus;01 Maatalous ja metsästys;0.05861840397119522
Uusimaa;24_25 Metallien jalostus ja metallituotteiden valmistus (pl. koneet ja laitteet);01 Maatalous ja metsästys;0.31766512989997864
Uusimaa;26_27 Sähkö- ja elektroniikkateollisuus;01 Maatalous ja metsästys;0.7095752954483032
Uusimaa;28 Muiden koneiden ja laitteiden valmistus;01 Maatalous ja metsästys;0.6246352195739746
Uusimaa;29_30 Kulkuneuvojen valmistus;01 Maatalous ja metsästys;0.010190635919570923
Uusimaa;31_33 Huonekalujen valmistus: Muu teollinen valmistus: Koneiden ja laitteiden korjaus, huolto ja ase;01 Maatalous ja metsästys;0.07567073404788971
Uusimaa;35_39 Energiahuolto: Vesi- ja jätehuolto;01 Maatalous ja metsästys;0.32933831214904785
Uusimaa;41_43 Rakentaminen;01 Maatalous ja metsästys;0.004005845170468092
Uusimaa;45_47 Tukku- ja vähittäiskauppa, moottoriajoneuvojen ja moottoripyörien korjaus;01 Maatalous ja metsästys;0.13034550845623016
Uusimaa;49_53 Kuljetus ja varastointi;01 Maatalous ja metsästys;0.12403056025505066
Uusimaa;55_56 Majoitus- ja ravitsemistoiminta;01 Maatalous ja metsästys;0.006316345185041428
Uusimaa;58_63 Kustannustoiminta: Audiovisuaalinen toiminta: Televiestintä: Tietojenkäsittelypalvelu;01 Maatalous ja metsästys;0.1316167712211609
Uusimaa;64_66 Rahoitus- ja vakuutustoiminta;01 Maatalous ja metsästys;0.4367988407611847
Uusimaa;681+68209+683 Muu kiinteistötoiminta;01 Maatalous ja metsästys;0.00013085035607218742
Uusimaa;68201_68202 Asuntojen vuokraus ja hallinta;01 Maatalous ja metsästys;7.606737462140245e-09
Uusimaa;69_75 Ammatillinen, tieteellinen ja tekninen toiminta;01 Maatalous ja metsästys;0.07518821209669113
Uusimaa;77_82 Hallinto- ja tukipalvelutoiminta;01 Maatalous ja metsästys;3.1462485790252686
Uusimaa;84 Julkinen hallinto ja sosiaalivakuutus;01 Maatalous ja metsästys;0.005680137779563665
Uusimaa;85 Koulutus;01 Maatalous ja metsästys;0.002118212403729558
Uusimaa;86_88 Terveys- ja sosiaalipalvelut;01 Maatalous ja metsästys;7.098445348674431e-05
Uusimaa;90_96 Taiteet, viihde ja virkistys: Muu palvelutoiminta;01 Maatalous ja metsästys;0.27345389127731323
Uusimaa;97_98 Kotitalouspalvelut;01 Maatalous ja metsästys;0.30616292357444763
Uusimaa;SUM;01 Maatalous ja metsästys;26.97313723284214
Uusimaa;01 Maatalous ja metsästys;02_03 Metsätalous ja kalatalous;0.012084528803825378
